epi_week	date	state	city	ibgeID	newDeaths	deaths	newCases	totalCases
133	2021-08-20	SP	Aspásia/SP	3503950	0	8	0	210
133	2021-08-20	SP	Bady Bassitt/SP	3504602	0	82	7	4084
133	2021-08-20	SP	Bálsamo/SP	3504800	0	66	0	1756
133	2021-08-20	SP	Cardoso/SP	3510708	0	54	2	1579
133	2021-08-20	SP	Catanduva/SP	3511102	0	604	13	15236
133	2021-08-20	SP	Catiguá/SP	3511201	0	39	0	848
133	2021-08-20	SP	Cedral/SP	3511300	0	29	1	1331
133	2021-08-20	SP	Cosmorama/SP	3512902	0	37	4	782
133	2021-08-20	SP	Dirce Reis/SP	3513850	0	5	0	187
133	2021-08-20	SP	Dolcinópolis/SP	3514205	0	7	0	237
133	2021-08-20	SP	Elisiário/SP	3514924	0	8	0	568
133	2021-08-20	SP	Embaúba/SP	3514957	0	10	0	119
133	2021-08-20	SP	Estrela d'Oeste/SP	3515202	0	28	-1	1519
133	2021-08-20	SP	Fernando Prestes/SP	3515608	0	10	0	875
133	2021-08-20	SP	Fernandópolis/SP	3515509	0	324	11	12330
133	2021-08-20	SP	Floreal/SP	3515905	0	6	0	241
133	2021-08-20	SP	Gastão Vidigal/SP	3516804	0	15	0	197
133	2021-08-20	SP	General Salgado/SP	3516903	0	40	0	1098
133	2021-08-20	SP	Guapiaçu/SP	3517505	0	78	2	2006
133	2021-08-20	SP	Guarani d'Oeste/SP	3518008	0	5	1	222
133	2021-08-20	SP	Ibirá/SP	3519402	0	41	1	2035
133	2021-08-20	SP	Icém/SP	3519808	0	26	2	1208
133	2021-08-20	SP	Indiaporã/SP	3520707	0	11	6	395
133	2021-08-20	SP	Ipiguá/SP	3521150	0	26	4	1056
133	2021-08-20	SP	Irapuã/SP	3521507	1	29	0	917
133	2021-08-20	SP	Itajobi/SP	3521903	0	55	3	2563
133	2021-08-20	SP	Jaci/SP	3524501	1	27	0	1343
133	2021-08-20	SP	Jales/SP	3524808	0	245	82	6877
133	2021-08-20	SP	José Bonifácio/SP	3525706	1	147	2	5931
133	2021-08-20	SP	Macaubal/SP	3528106	0	18	1	1007
133	2021-08-20	SP	Magda/SP	3528304	0	10	1	369
133	2021-08-20	SP	Marapoama/SP	3528858	0	14	0	487
133	2021-08-20	SP	Marinópolis/SP	3529104	0	4	0	221
133	2021-08-20	SP	Mendonça/SP	3529500	0	30	0	952
133	2021-08-20	SP	Meridiano/SP	3529609	0	30	0	363
133	2021-08-20	SP	Mesópolis/SP	3529658	0	4	0	213
133	2021-08-20	SP	Mira Estrela/SP	3530003	0	13	0	356
133	2021-08-20	SP	Mirassol/SP	3530300	0	268	28	9802
133	2021-08-20	SP	Mirassolândia/SP	3530409	0	16	0	757
133	2021-08-20	SP	Monte Aprazível/SP	3531407	0	88	6	3011
133	2021-08-20	SP	Monções/SP	3531001	1	6	1	246
133	2021-08-20	SP	Neves Paulista/SP	3532504	0	42	2	1395
133	2021-08-20	SP	Nhandeara/SP	3532603	0	50	1	1459
133	2021-08-20	SP	Nipoã/SP	3532702	0	15	0	514
133	2021-08-20	SP	Nova Aliança/SP	3532801	0	24	0	1133
133	2021-08-20	SP	Nova Canaã Paulista/SP	3532843	0	5	0	293
133	2021-08-20	SP	Nova Granada/SP	3533007	0	73	7	3258
133	2021-08-20	SP	Novais/SP	3533254	0	12	0	302
133	2021-08-20	SP	Novo Horizonte/SP	3533502	0	210	5	5878
133	2021-08-20	SP	Onda Verde/SP	3534005	0	27	0	915
133	2021-08-20	SP	Orindiúva/SP	3534203	0	18	0	1328
133	2021-08-20	SP	Ouroeste/SP	3534757	0	26	0	1342
133	2021-08-20	SP	Palestina/SP	3535002	0	38	0	661
133	2021-08-20	SP	Palmares Paulista/SP	3535101	0	44	0	1645
133	2021-08-20	SP	Palmeira d'Oeste/SP	3535200	0	14	4	954
133	2021-08-20	SP	Paranapuã/SP	3535903	0	21	3	496
133	2021-08-20	SP	Paraíso/SP	3535705	0	23	0	537
133	2021-08-20	SP	Paulo de Faria/SP	3536604	0	28	0	652
133	2021-08-20	SP	Pedranópolis/SP	3536901	0	6	0	281
133	2021-08-20	SP	Pindorama/SP	3538105	0	56	0	1922
133	2021-08-20	SP	Pirangi/SP	3539004	0	64	0	1744
133	2021-08-20	SP	Planalto/SP	3539608	0	10	4	628
133	2021-08-20	SP	Poloni/SP	3539905	0	18	0	875
133	2021-08-20	SP	Pontalinda/SP	3540259	0	15	0	203
133	2021-08-20	SP	Pontes Gestal/SP	3540309	0	8	1	439
133	2021-08-20	SP	Populina/SP	3540408	0	10	6	321
133	2021-08-20	SP	Potirendaba/SP	3540804	0	76	2	3038
133	2021-08-20	SP	Riolândia/SP	3544202	0	29	3	1957
133	2021-08-20	SP	Rubinéia/SP	3544509	0	6	0	414
133	2021-08-20	SP	Sales/SP	3544806	0	28	4	504
133	2021-08-20	SP	Santa Adélia/SP	3545605	0	57	2	1623
133	2021-08-20	SP	Santa Albertina/SP	3545704	0	21	0	579
133	2021-08-20	SP	Santa Clara d'Oeste/SP	3546108	0	15	0	244
133	2021-08-20	SP	Santa Fé do Sul/SP	3546603	0	114	4	4974
133	2021-08-20	SP	Santa Rita d'Oeste/SP	3547403	0	8	0	292
133	2021-08-20	SP	Santa Salete/SP	3547650	0	6	0	205
133	2021-08-20	SP	Santana da Ponte Pensa/SP	3547205	0	3	0	50
133	2021-08-20	SP	Sebastianópolis do Sul/SP	3551306	0	7	0	234
133	2021-08-20	SP	São Francisco/SP	3549003	0	11	2	307
133	2021-08-20	SP	São José do Rio Preto/SP	3549805	0	2729	85	92336
133	2021-08-20	SP	São João das Duas Pontes/SP	3549201	0	7	0	211
133	2021-08-20	SP	São João de Iracema/SP	3549250	0	7	0	172
133	2021-08-20	SP	Tabapuã/SP	3552601	0	58	5	1885
133	2021-08-20	SP	Tanabi/SP	3553401	1	108	6	4768
133	2021-08-20	SP	Três Fronteiras/SP	3554904	0	29	0	853
133	2021-08-20	SP	Turmalina/SP	3555307	0	5	0	202
133	2021-08-20	SP	Ubarana/SP	3555356	0	18	1	1047
133	2021-08-20	SP	Uchoa/SP	3555604	0	29	0	1452
133	2021-08-20	SP	União Paulista/SP	3555703	0	6	0	226
133	2021-08-20	SP	Urupês/SP	3556008	0	43	0	856
133	2021-08-20	SP	Urânia/SP	3555802	0	36	4	1361
133	2021-08-20	SP	Valentim Gentil/SP	3556107	0	64	8	2335
133	2021-08-20	SP	Vitória Brasil/SP	3556958	0	9	0	248
133	2021-08-20	SP	Votuporanga/SP	3557105	3	442	93	14949
133	2021-08-20	SP	Zacarias/SP	3557154	0	10	1	256
133	2021-08-20	SP	Álvares Florence/SP	3501202	0	14	1	607
133	2021-08-21	SP	Adolfo/SP	3500204	0	18	0	618
133	2021-08-21	SP	Américo de Campos/SP	3501806	0	34	0	1148
133	2021-08-21	SP	Aparecida d'Oeste/SP	3502606	0	16	0	839
133	2021-08-21	SP	Ariranha/SP	3503703	0	25	0	1008
133	2021-08-21	SP	Aspásia/SP	3503950	0	8	0	210
133	2021-08-21	SP	Bady Bassitt/SP	3504602	0	82	0	4084
133	2021-08-21	SP	Bálsamo/SP	3504800	0	66	0	1756
133	2021-08-21	SP	Cardoso/SP	3510708	0	54	0	1579
133	2021-08-21	SP	Catanduva/SP	3511102	0	604	0	15236
133	2021-08-21	SP	Catiguá/SP	3511201	0	39	0	848
133	2021-08-21	SP	Cedral/SP	3511300	0	29	0	1331
133	2021-08-21	SP	Cosmorama/SP	3512902	0	37	0	782
133	2021-08-21	SP	Dirce Reis/SP	3513850	0	5	0	187
133	2021-08-21	SP	Dolcinópolis/SP	3514205	0	7	0	237
133	2021-08-21	SP	Elisiário/SP	3514924	0	8	0	568
133	2021-08-21	SP	Embaúba/SP	3514957	0	10	0	119
133	2021-08-21	SP	Estrela d'Oeste/SP	3515202	0	28	0	1519
133	2021-08-21	SP	Fernando Prestes/SP	3515608	0	10	0	875
133	2021-08-21	SP	Fernandópolis/SP	3515509	0	324	0	12330
133	2021-08-21	SP	Floreal/SP	3515905	0	6	0	241
133	2021-08-21	SP	Gastão Vidigal/SP	3516804	0	15	0	197
133	2021-08-21	SP	General Salgado/SP	3516903	0	40	0	1098
133	2021-08-21	SP	Guapiaçu/SP	3517505	0	78	0	2006
133	2021-08-21	SP	Guarani d'Oeste/SP	3518008	0	5	0	222
133	2021-08-21	SP	Ibirá/SP	3519402	0	41	0	2035
133	2021-08-21	SP	Icém/SP	3519808	0	26	0	1208
133	2021-08-21	SP	Indiaporã/SP	3520707	0	11	0	395
133	2021-08-21	SP	Ipiguá/SP	3521150	0	26	0	1056
133	2021-08-21	SP	Irapuã/SP	3521507	0	29	0	917
133	2021-08-21	SP	Itajobi/SP	3521903	0	55	0	2563
133	2021-08-21	SP	Jaci/SP	3524501	0	27	0	1343
133	2021-08-21	SP	Jales/SP	3524808	0	245	0	6877
133	2021-08-21	SP	José Bonifácio/SP	3525706	0	147	0	5931
133	2021-08-21	SP	Macaubal/SP	3528106	0	18	0	1007
133	2021-08-21	SP	Magda/SP	3528304	0	10	0	369
133	2021-08-21	SP	Marapoama/SP	3528858	0	14	0	487
133	2021-08-21	SP	Marinópolis/SP	3529104	0	4	0	221
133	2021-08-21	SP	Mendonça/SP	3529500	0	30	0	952
133	2021-08-21	SP	Meridiano/SP	3529609	0	30	0	363
133	2021-08-21	SP	Mesópolis/SP	3529658	0	4	0	213
133	2021-08-21	SP	Mira Estrela/SP	3530003	0	13	0	356
133	2021-08-21	SP	Mirassol/SP	3530300	0	268	0	9802
133	2021-08-21	SP	Mirassolândia/SP	3530409	0	16	0	757
133	2021-08-21	SP	Monte Aprazível/SP	3531407	0	88	0	3011
133	2021-08-21	SP	Monções/SP	3531001	0	6	0	246
133	2021-08-21	SP	Neves Paulista/SP	3532504	0	42	0	1395
133	2021-08-21	SP	Nhandeara/SP	3532603	0	50	0	1459
133	2021-08-21	SP	Nipoã/SP	3532702	0	15	0	514
133	2021-08-21	SP	Nova Aliança/SP	3532801	0	24	0	1133
133	2021-08-21	SP	Nova Canaã Paulista/SP	3532843	0	5	0	293
133	2021-08-21	SP	Nova Granada/SP	3533007	0	73	0	3258
133	2021-08-21	SP	Novais/SP	3533254	0	12	0	302
133	2021-08-21	SP	Novo Horizonte/SP	3533502	0	210	0	5878
133	2021-08-21	SP	Onda Verde/SP	3534005	0	27	0	915
133	2021-08-21	SP	Orindiúva/SP	3534203	0	18	0	1328
133	2021-08-21	SP	Ouroeste/SP	3534757	0	26	0	1342
133	2021-08-21	SP	Palestina/SP	3535002	0	38	0	661
133	2021-08-21	SP	Palmares Paulista/SP	3535101	0	44	0	1645
133	2021-08-21	SP	Palmeira d'Oeste/SP	3535200	0	14	0	954
133	2021-08-21	SP	Paranapuã/SP	3535903	0	21	0	496
133	2021-08-21	SP	Paraíso/SP	3535705	0	23	0	537
133	2021-08-21	SP	Paulo de Faria/SP	3536604	0	28	0	652
133	2021-08-21	SP	Pedranópolis/SP	3536901	0	6	0	281
133	2021-08-21	SP	Pindorama/SP	3538105	0	56	0	1922
133	2021-08-21	SP	Pirangi/SP	3539004	0	64	0	1744
133	2021-08-21	SP	Planalto/SP	3539608	0	10	0	628
133	2021-08-21	SP	Poloni/SP	3539905	0	18	0	875
133	2021-08-21	SP	Pontalinda/SP	3540259	0	15	0	203
133	2021-08-21	SP	Pontes Gestal/SP	3540309	0	8	0	439
133	2021-08-21	SP	Populina/SP	3540408	0	10	0	321
133	2021-08-21	SP	Potirendaba/SP	3540804	0	76	0	3038
133	2021-08-21	SP	Riolândia/SP	3544202	0	29	0	1957
133	2021-08-21	SP	Rubinéia/SP	3544509	0	6	0	414
133	2021-08-21	SP	Sales/SP	3544806	0	28	0	504
133	2021-08-21	SP	Santa Adélia/SP	3545605	0	57	0	1623
133	2021-08-21	SP	Santa Albertina/SP	3545704	0	21	0	579
133	2021-08-21	SP	Santa Clara d'Oeste/SP	3546108	0	15	0	244
133	2021-08-21	SP	Santa Fé do Sul/SP	3546603	0	114	0	4974
133	2021-08-21	SP	Santa Rita d'Oeste/SP	3547403	0	8	0	292
133	2021-08-21	SP	Santa Salete/SP	3547650	0	6	0	205
133	2021-08-21	SP	Santana da Ponte Pensa/SP	3547205	0	3	0	50
133	2021-08-21	SP	Sebastianópolis do Sul/SP	3551306	0	7	0	234
133	2021-08-21	SP	São Francisco/SP	3549003	0	11	0	307
133	2021-08-21	SP	São José do Rio Preto/SP	3549805	0	2729	0	92336
133	2021-08-21	SP	São João das Duas Pontes/SP	3549201	0	7	0	211
133	2021-08-21	SP	São João de Iracema/SP	3549250	0	7	0	172
133	2021-08-21	SP	Tabapuã/SP	3552601	0	58	0	1885
133	2021-08-21	SP	Tanabi/SP	3553401	0	108	0	4768
133	2021-08-21	SP	Três Fronteiras/SP	3554904	0	29	0	853
133	2021-08-21	SP	Turmalina/SP	3555307	0	5	0	202
133	2021-08-21	SP	Ubarana/SP	3555356	0	18	0	1047
133	2021-08-21	SP	Uchoa/SP	3555604	0	29	0	1452
133	2021-08-21	SP	União Paulista/SP	3555703	0	6	0	226
133	2021-08-21	SP	Urupês/SP	3556008	0	43	0	856
133	2021-08-21	SP	Urânia/SP	3555802	0	36	0	1361
133	2021-08-21	SP	Valentim Gentil/SP	3556107	0	64	0	2335
133	2021-08-21	SP	Vitória Brasil/SP	3556958	0	9	0	248
133	2021-08-21	SP	Votuporanga/SP	3557105	0	442	0	14949
133	2021-08-21	SP	Zacarias/SP	3557154	0	10	0	256
133	2021-08-21	SP	Álvares Florence/SP	3501202	0	14	0	607
134	2021-08-22	SP	Adolfo/SP	3500204	0	18	0	618
134	2021-08-22	SP	Américo de Campos/SP	3501806	0	34	0	1148
134	2021-08-22	SP	Aparecida d'Oeste/SP	3502606	0	16	0	839
134	2021-08-22	SP	Ariranha/SP	3503703	0	25	0	1008
134	2021-08-22	SP	Aspásia/SP	3503950	0	8	0	210
134	2021-08-22	SP	Bady Bassitt/SP	3504602	0	82	0	4084
134	2021-08-22	SP	Bálsamo/SP	3504800	0	66	0	1756
134	2021-08-22	SP	Cardoso/SP	3510708	0	54	0	1579
134	2021-08-22	SP	Catanduva/SP	3511102	0	604	0	15236
134	2021-08-22	SP	Catiguá/SP	3511201	0	39	0	848
134	2021-08-22	SP	Cedral/SP	3511300	0	29	0	1331
134	2021-08-22	SP	Cosmorama/SP	3512902	0	37	0	782
134	2021-08-22	SP	Dirce Reis/SP	3513850	0	5	0	187
134	2021-08-22	SP	Dolcinópolis/SP	3514205	0	7	0	237
134	2021-08-22	SP	Elisiário/SP	3514924	0	8	0	568
134	2021-08-22	SP	Embaúba/SP	3514957	0	10	0	119
134	2021-08-22	SP	Estrela d'Oeste/SP	3515202	0	28	0	1519
134	2021-08-22	SP	Fernando Prestes/SP	3515608	0	10	0	875
134	2021-08-22	SP	Fernandópolis/SP	3515509	0	324	0	12330
134	2021-08-22	SP	Floreal/SP	3515905	0	6	0	241
134	2021-08-22	SP	Gastão Vidigal/SP	3516804	0	15	0	197
134	2021-08-22	SP	General Salgado/SP	3516903	0	40	0	1098
134	2021-08-22	SP	Guapiaçu/SP	3517505	0	78	0	2006
134	2021-08-22	SP	Guarani d'Oeste/SP	3518008	0	5	0	222
134	2021-08-22	SP	Ibirá/SP	3519402	0	41	0	2035
134	2021-08-22	SP	Icém/SP	3519808	0	26	0	1208
134	2021-08-22	SP	Indiaporã/SP	3520707	0	11	0	395
134	2021-08-22	SP	Ipiguá/SP	3521150	0	26	0	1056
134	2021-08-22	SP	Irapuã/SP	3521507	0	29	0	917
134	2021-08-22	SP	Itajobi/SP	3521903	0	55	0	2563
134	2021-08-22	SP	Jaci/SP	3524501	0	27	0	1343
134	2021-08-22	SP	Jales/SP	3524808	0	245	0	6877
134	2021-08-22	SP	José Bonifácio/SP	3525706	0	147	0	5931
134	2021-08-22	SP	Macaubal/SP	3528106	0	18	0	1007
134	2021-08-22	SP	Magda/SP	3528304	0	10	0	369
134	2021-08-22	SP	Marapoama/SP	3528858	0	14	0	487
134	2021-08-22	SP	Marinópolis/SP	3529104	0	4	0	221
134	2021-08-22	SP	Mendonça/SP	3529500	0	30	0	952
134	2021-08-22	SP	Meridiano/SP	3529609	0	30	0	363
134	2021-08-22	SP	Mesópolis/SP	3529658	0	4	0	213
134	2021-08-22	SP	Mira Estrela/SP	3530003	0	13	0	356
134	2021-08-22	SP	Mirassol/SP	3530300	0	268	0	9802
134	2021-08-22	SP	Mirassolândia/SP	3530409	0	16	0	757
134	2021-08-22	SP	Monte Aprazível/SP	3531407	0	88	0	3011
134	2021-08-22	SP	Monções/SP	3531001	0	6	0	246
134	2021-08-22	SP	Neves Paulista/SP	3532504	0	42	0	1395
134	2021-08-22	SP	Nhandeara/SP	3532603	0	50	0	1459
134	2021-08-22	SP	Nipoã/SP	3532702	0	15	0	514
134	2021-08-22	SP	Nova Aliança/SP	3532801	0	24	0	1133
134	2021-08-22	SP	Nova Canaã Paulista/SP	3532843	0	5	0	293
134	2021-08-22	SP	Nova Granada/SP	3533007	0	73	0	3258
134	2021-08-22	SP	Novais/SP	3533254	0	12	0	302
134	2021-08-22	SP	Novo Horizonte/SP	3533502	0	210	0	5878
134	2021-08-22	SP	Onda Verde/SP	3534005	0	27	0	915
134	2021-08-22	SP	Orindiúva/SP	3534203	0	18	0	1328
134	2021-08-22	SP	Ouroeste/SP	3534757	0	26	0	1342
134	2021-08-22	SP	Palestina/SP	3535002	0	38	0	661
134	2021-08-22	SP	Palmares Paulista/SP	3535101	0	44	0	1645
134	2021-08-22	SP	Palmeira d'Oeste/SP	3535200	0	14	0	954
134	2021-08-22	SP	Paranapuã/SP	3535903	0	21	0	496
134	2021-08-22	SP	Paraíso/SP	3535705	0	23	0	537
134	2021-08-22	SP	Paulo de Faria/SP	3536604	0	28	0	652
134	2021-08-22	SP	Pedranópolis/SP	3536901	0	6	0	281
134	2021-08-22	SP	Pindorama/SP	3538105	0	56	0	1922
134	2021-08-22	SP	Pirangi/SP	3539004	0	64	0	1744
134	2021-08-22	SP	Planalto/SP	3539608	0	10	0	628
134	2021-08-22	SP	Poloni/SP	3539905	0	18	0	875
134	2021-08-22	SP	Pontalinda/SP	3540259	0	15	0	203
134	2021-08-22	SP	Pontes Gestal/SP	3540309	0	8	0	439
134	2021-08-22	SP	Populina/SP	3540408	0	10	0	321
134	2021-08-22	SP	Potirendaba/SP	3540804	0	76	0	3038
134	2021-08-22	SP	Riolândia/SP	3544202	0	29	0	1957
134	2021-08-22	SP	Rubinéia/SP	3544509	0	6	0	414
134	2021-08-22	SP	Sales/SP	3544806	0	28	0	504
134	2021-08-22	SP	Santa Adélia/SP	3545605	0	57	0	1623
134	2021-08-22	SP	Santa Albertina/SP	3545704	0	21	0	579
134	2021-08-22	SP	Santa Clara d'Oeste/SP	3546108	0	15	0	244
134	2021-08-22	SP	Santa Fé do Sul/SP	3546603	0	114	0	4974
134	2021-08-22	SP	Santa Rita d'Oeste/SP	3547403	0	8	0	292
134	2021-08-22	SP	Santa Salete/SP	3547650	0	6	0	205
134	2021-08-22	SP	Santana da Ponte Pensa/SP	3547205	0	3	0	50
134	2021-08-22	SP	Sebastianópolis do Sul/SP	3551306	0	7	0	234
134	2021-08-22	SP	São Francisco/SP	3549003	0	11	0	307
134	2021-08-22	SP	São José do Rio Preto/SP	3549805	0	2729	0	92336
134	2021-08-22	SP	São João das Duas Pontes/SP	3549201	0	7	0	211
134	2021-08-22	SP	São João de Iracema/SP	3549250	0	7	0	172
134	2021-08-22	SP	Tabapuã/SP	3552601	0	58	0	1885
134	2021-08-22	SP	Tanabi/SP	3553401	0	108	0	4768
134	2021-08-22	SP	Três Fronteiras/SP	3554904	0	29	0	853
134	2021-08-22	SP	Turmalina/SP	3555307	0	5	0	202
134	2021-08-22	SP	Ubarana/SP	3555356	0	18	0	1047
134	2021-08-22	SP	Uchoa/SP	3555604	0	29	0	1452
134	2021-08-22	SP	União Paulista/SP	3555703	0	6	0	226
134	2021-08-22	SP	Urupês/SP	3556008	0	43	0	856
134	2021-08-22	SP	Urânia/SP	3555802	0	36	0	1361
134	2021-08-22	SP	Valentim Gentil/SP	3556107	0	64	0	2335
134	2021-08-22	SP	Vitória Brasil/SP	3556958	0	9	0	248
134	2021-08-22	SP	Votuporanga/SP	3557105	0	442	0	14949
134	2021-08-22	SP	Zacarias/SP	3557154	0	10	0	256
134	2021-08-22	SP	Álvares Florence/SP	3501202	0	14	0	607
134	2021-08-23	SP	Adolfo/SP	3500204	0	18	0	618
134	2021-08-23	SP	Américo de Campos/SP	3501806	1	35	0	1148
134	2021-08-23	SP	Aparecida d'Oeste/SP	3502606	0	16	0	839
134	2021-08-23	SP	Ariranha/SP	3503703	0	25	4	1012
134	2021-08-23	SP	Aspásia/SP	3503950	0	8	0	210
134	2021-08-23	SP	Bady Bassitt/SP	3504602	0	82	7	4091
134	2021-08-23	SP	Bálsamo/SP	3504800	0	66	3	1759
134	2021-08-23	SP	Cardoso/SP	3510708	1	55	7	1586
134	2021-08-23	SP	Catanduva/SP	3511102	0	604	18	15254
134	2021-08-23	SP	Catiguá/SP	3511201	0	39	5	853
134	2021-08-23	SP	Cedral/SP	3511300	0	29	2	1333
134	2021-08-23	SP	Cosmorama/SP	3512902	1	38	0	782
134	2021-08-23	SP	Dirce Reis/SP	3513850	0	5	1	188
134	2021-08-23	SP	Dolcinópolis/SP	3514205	0	7	0	237
134	2021-08-23	SP	Elisiário/SP	3514924	0	8	-1	567
134	2021-08-23	SP	Embaúba/SP	3514957	0	10	0	119
134	2021-08-23	SP	Estrela d'Oeste/SP	3515202	0	28	4	1523
134	2021-08-23	SP	Fernando Prestes/SP	3515608	0	10	0	875
134	2021-08-23	SP	Fernandópolis/SP	3515509	0	324	16	12346
134	2021-08-23	SP	Floreal/SP	3515905	0	6	0	241
134	2021-08-23	SP	Gastão Vidigal/SP	3516804	0	15	0	197
134	2021-08-23	SP	General Salgado/SP	3516903	1	41	0	1098
134	2021-08-23	SP	Guapiaçu/SP	3517505	0	78	4	2010
134	2021-08-23	SP	Guarani d'Oeste/SP	3518008	0	5	0	222
134	2021-08-23	SP	Ibirá/SP	3519402	1	42	4	2039
134	2021-08-23	SP	Icém/SP	3519808	0	26	2	1210
134	2021-08-23	SP	Indiaporã/SP	3520707	0	11	2	397
134	2021-08-23	SP	Ipiguá/SP	3521150	0	26	1	1057
134	2021-08-23	SP	Irapuã/SP	3521507	0	29	1	918
134	2021-08-23	SP	Itajobi/SP	3521903	0	55	0	2563
134	2021-08-23	SP	Jaci/SP	3524501	0	27	-1	1342
134	2021-08-23	SP	Jales/SP	3524808	2	247	57	6934
134	2021-08-23	SP	José Bonifácio/SP	3525706	0	147	2	5933
134	2021-08-23	SP	Macaubal/SP	3528106	0	18	3	1010
134	2021-08-23	SP	Magda/SP	3528304	0	10	3	372
134	2021-08-23	SP	Marapoama/SP	3528858	0	14	0	487
134	2021-08-23	SP	Marinópolis/SP	3529104	0	4	1	222
134	2021-08-23	SP	Mendonça/SP	3529500	0	30	0	952
134	2021-08-23	SP	Meridiano/SP	3529609	0	30	0	363
134	2021-08-23	SP	Mesópolis/SP	3529658	0	4	0	213
134	2021-08-23	SP	Mira Estrela/SP	3530003	0	13	0	356
134	2021-08-23	SP	Mirassol/SP	3530300	0	268	35	9837
134	2021-08-23	SP	Mirassolândia/SP	3530409	0	16	0	757
134	2021-08-23	SP	Monte Aprazível/SP	3531407	0	88	1	3012
134	2021-08-23	SP	Monções/SP	3531001	0	6	0	246
134	2021-08-23	SP	Neves Paulista/SP	3532504	0	42	1	1396
134	2021-08-23	SP	Nhandeara/SP	3532603	0	50	2	1461
134	2021-08-23	SP	Nipoã/SP	3532702	0	15	0	514
134	2021-08-23	SP	Nova Aliança/SP	3532801	0	24	0	1133
134	2021-08-23	SP	Nova Canaã Paulista/SP	3532843	0	5	0	293
134	2021-08-23	SP	Nova Granada/SP	3533007	0	73	1	3259
134	2021-08-23	SP	Novais/SP	3533254	0	12	0	302
134	2021-08-23	SP	Novo Horizonte/SP	3533502	1	211	4	5882
134	2021-08-23	SP	Onda Verde/SP	3534005	0	27	7	922
134	2021-08-23	SP	Orindiúva/SP	3534203	0	18	0	1328
134	2021-08-23	SP	Ouroeste/SP	3534757	0	26	1	1343
134	2021-08-23	SP	Palestina/SP	3535002	0	38	0	661
134	2021-08-23	SP	Palmares Paulista/SP	3535101	0	44	0	1645
134	2021-08-23	SP	Palmeira d'Oeste/SP	3535200	0	14	0	954
134	2021-08-23	SP	Paranapuã/SP	3535903	0	21	5	501
134	2021-08-23	SP	Paraíso/SP	3535705	0	23	0	537
134	2021-08-23	SP	Paulo de Faria/SP	3536604	0	28	1	653
134	2021-08-23	SP	Pedranópolis/SP	3536901	0	6	0	281
134	2021-08-23	SP	Pindorama/SP	3538105	0	56	0	1922
134	2021-08-23	SP	Pirangi/SP	3539004	0	64	2	1746
134	2021-08-23	SP	Planalto/SP	3539608	0	10	3	631
134	2021-08-23	SP	Poloni/SP	3539905	0	18	0	875
134	2021-08-23	SP	Pontalinda/SP	3540259	0	15	0	203
134	2021-08-23	SP	Pontes Gestal/SP	3540309	0	8	0	439
134	2021-08-23	SP	Populina/SP	3540408	0	10	0	321
134	2021-08-23	SP	Potirendaba/SP	3540804	0	76	16	3054
134	2021-08-23	SP	Riolândia/SP	3544202	0	29	1	1958
134	2021-08-23	SP	Rubinéia/SP	3544509	0	6	0	414
134	2021-08-23	SP	Sales/SP	3544806	0	28	2	506
134	2021-08-23	SP	Santa Adélia/SP	3545605	0	57	6	1629
134	2021-08-23	SP	Santa Albertina/SP	3545704	0	21	0	579
134	2021-08-23	SP	Santa Clara d'Oeste/SP	3546108	0	15	1	245
134	2021-08-23	SP	Santa Fé do Sul/SP	3546603	0	114	6	4980
134	2021-08-23	SP	Santa Rita d'Oeste/SP	3547403	0	8	0	292
134	2021-08-23	SP	Santa Salete/SP	3547650	0	6	0	205
134	2021-08-23	SP	Santana da Ponte Pensa/SP	3547205	0	3	0	50
134	2021-08-23	SP	Sebastianópolis do Sul/SP	3551306	0	7	1	235
134	2021-08-23	SP	São Francisco/SP	3549003	0	11	2	309
134	2021-08-23	SP	São José do Rio Preto/SP	3549805	7	2736	180	92516
134	2021-08-23	SP	São João das Duas Pontes/SP	3549201	0	7	0	211
134	2021-08-23	SP	São João de Iracema/SP	3549250	0	7	0	172
134	2021-08-23	SP	Tabapuã/SP	3552601	1	59	5	1890
134	2021-08-23	SP	Tanabi/SP	3553401	0	108	2	4770
134	2021-08-23	SP	Três Fronteiras/SP	3554904	0	29	5	858
134	2021-08-23	SP	Turmalina/SP	3555307	0	5	0	202
134	2021-08-23	SP	Ubarana/SP	3555356	0	18	0	1047
134	2021-08-23	SP	Uchoa/SP	3555604	0	29	10	1462
134	2021-08-23	SP	União Paulista/SP	3555703	0	6	0	226
134	2021-08-23	SP	Urupês/SP	3556008	0	43	0	856
134	2021-08-23	SP	Urânia/SP	3555802	0	36	7	1368
134	2021-08-23	SP	Valentim Gentil/SP	3556107	1	65	8	2343
134	2021-08-23	SP	Vitória Brasil/SP	3556958	0	9	0	248
134	2021-08-23	SP	Votuporanga/SP	3557105	3	445	156	15105
134	2021-08-23	SP	Zacarias/SP	3557154	0	10	1	257
134	2021-08-23	SP	Álvares Florence/SP	3501202	0	14	3	610
134	2021-08-24	SP	Adolfo/SP	3500204	0	18	0	618
134	2021-08-24	SP	Américo de Campos/SP	3501806	0	35	2	1150
134	2021-08-24	SP	Aparecida d'Oeste/SP	3502606	0	16	1	840
134	2021-08-24	SP	Ariranha/SP	3503703	0	25	0	1012
134	2021-08-24	SP	Aspásia/SP	3503950	0	8	1	211
